GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",45118,443,2867,292,42251,479,21375,438,2828,287,18547,472,4125,385,71,65,4054,372,9439,365,349,139,9090,397,3646,333,468,153,3178,305,2246,267,678,126,1568,238,1919,218,1262,181,657,151,23743,463,39,34,23704,463,3820,375,13,20,3807,374,10335,391,8,15,10327,395,3909,291,11,17,3898,292,2851,229,0,29,2851,229,2828,261,7,15,2821,262
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",14399,257,980,184,13419,312,6664,299,961,181,5703,296,1145,248,22,35,1123,240,2952,241,146,88,2806,251,1539,189,271,111,1268,172,593,144,237,90,356,119,435,104,285,91,150,77,7735,330,19,30,7716,337,1493,314,0,19,1493,314,3299,233,19,30,3280,235,1405,223,0,19,1405,223,852,151,0,19,852,151,686,181,0,19,686,181
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",13278,288,957,134,12321,280,6211,276,957,134,5254,296,828,182,0,23,828,182,2862,189,117,64,2745,204,1213,161,149,68,1064,157,733,131,277,81,456,122,575,103,414,88,161,75,7067,270,0,23,7067,270,784,174,0,23,784,174,3443,215,0,23,3443,215,1328,206,0,23,1328,206,595,117,0,23,595,117,917,141,0,23,917,141
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",10226,205,839,152,9387,225,4964,184,815,146,4149,191,1017,152,39,34,978,151,2213,169,48,38,2165,169,839,131,207,76,632,111,575,94,287,72,288,73,320,81,234,80,86,43,5262,186,24,25,5238,189,868,164,0,19,868,164,2548,142,13,19,2535,139,920,156,11,16,909,156,515,95,0,19,515,95,411,116,0,19,411,116
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",20021,345,1811,204,18210,344,9968,345,1772,194,8196,340,2025,227,17,23,2008,226,4576,258,506,135,4070,246,1887,228,334,121,1553,210,815,146,433,105,382,100,665,129,482,118,183,73,10053,283,39,41,10014,280,1541,241,0,23,1541,241,4764,238,0,23,4764,238,1817,221,13,21,1804,217,967,153,4,6,963,154,964,203,22,25,942,203
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",69389,827,3929,336,65460,875,33446,760,3781,319,29665,805,8823,671,246,117,8577,661,14140,654,437,141,13703,674,5291,357,970,178,4321,310,2859,298,866,151,1993,281,2333,224,1262,188,1071,167,35943,679,148,71,35795,678,9136,633,45,48,9091,629,13930,609,64,44,13866,602,6098,451,1,3,6097,452,3206,310,0,29,3206,310,3573,241,38,39,3535,243
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",6707,195,538,116,6169,204,3176,195,524,115,2652,198,341,121,4,8,337,123,1363,160,11,17,1352,163,706,130,131,51,575,122,397,113,103,45,294,111,369,88,275,74,94,44,3531,221,14,22,3517,219,305,124,0,17,305,124,1578,144,14,22,1564,145,716,131,0,17,716,131,450,104,0,17,450,104,482,89,0,17,482,89
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",17125,292,1157,192,15968,292,8158,267,1119,177,7039,249,1253,224,37,35,1216,212,3815,238,98,46,3717,242,1694,209,235,84,1459,204,726,133,325,90,401,99,670,146,424,105,246,107,8967,261,38,33,8929,267,1282,190,0,23,1282,190,4315,211,16,20,4299,213,1523,173,0,23,1523,173,783,140,0,23,783,140,1064,168,22,24,1042,166
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",31641,415,2917,282,28724,503,14940,450,2844,265,12096,499,3518,323,132,80,3386,332,5552,319,331,116,5221,326,2847,254,644,141,2203,233,1845,230,850,182,995,182,1178,172,887,152,291,103,16701,397,73,52,16628,408,3557,366,0,26,3557,366,6340,324,10,15,6330,325,2716,292,0,26,2716,292,1999,231,0,26,1999,231,2089,247,63,52,2026,250
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",2714,105,328,77,2386,100,1339,100,309,77,1030,98,152,49,0,12,152,49,541,72,19,21,522,73,326,79,126,54,200,58,235,60,101,51,134,52,85,37,63,34,22,20,1375,81,19,22,1356,76,181,62,9,15,172,57,638,67,0,12,638,67,265,69,0,12,265,69,202,54,0,12,202,54,89,43,10,15,79,38
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",95225,956,4018,381,91207,986,46501,1011,3827,377,42674,998,17118,981,157,91,16961,996,17906,885,441,164,17465,867,5598,424,648,169,4950,391,3136,295,941,192,2195,317,2743,250,1640,215,1103,159,48724,770,191,89,48533,782,14348,723,64,64,14284,733,18535,627,86,64,18449,630,6403,390,0,29,6403,390,4082,331,12,21,4070,334,5356,398,29,23,5327,397
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",40735,452,3866,369,36869,470,19075,506,3679,365,15396,491,4850,395,24,28,4826,393,7413,408,625,158,6788,425,2978,330,766,174,2212,279,2020,235,1069,193,951,188,1814,190,1195,157,619,125,21660,409,187,99,21473,419,4919,428,0,29,4919,428,8002,402,37,58,7965,414,3540,286,57,45,3483,283,2474,228,29,34,2445,224,2725,265,64,52,2661,279
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",26720,338,2190,249,24530,405,12779,430,2147,246,10632,472,2441,319,17,21,2424,320,5546,306,265,133,5281,297,1968,199,326,102,1642,178,1343,184,494,108,849,172,1481,188,1045,165,436,106,13941,371,43,33,13898,370,2493,356,0,26,2493,356,5671,264,6,11,5665,262,1928,171,0,26,1928,171,1627,184,0,26,1627,184,2222,227,37,31,2185,226
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",6731,172,433,110,6298,187,3316,136,427,108,2889,153,402,120,9,16,393,119,1719,115,65,51,1654,112,643,92,72,42,571,97,309,72,111,45,198,69,243,63,170,56,73,40,3415,143,6,10,3409,143,380,100,0,19,380,100,1827,109,0,19,1827,109,634,107,0,19,634,107,348,82,0,19,348,82,226,72,6,10,220,70
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",18832,273,1268,175,17564,290,8961,265,1246,177,7715,297,1145,219,0,23,1145,219,3763,283,33,31,3730,287,2009,233,141,70,1868,229,1031,152,355,85,676,142,1013,150,717,131,296,92,9871,256,22,24,9849,256,1216,225,0,23,1216,225,4570,260,0,23,4570,260,1805,196,0,23,1805,196,1151,164,0,23,1151,164,1129,151,22,24,1107,155
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",12328,253,698,126,11630,273,5749,230,680,124,5069,229,705,158,0,19,705,158,2737,145,84,45,2653,148,1283,159,101,62,1182,170,533,98,199,64,334,98,491,116,296,85,195,75,6579,178,18,19,6561,181,899,164,0,19,899,164,3151,167,0,19,3151,167,1119,143,0,19,1119,143,599,117,0,19,599,117,811,163,18,19,793,165
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",13287,219,1286,210,12001,285,6306,253,1232,199,5074,280,1059,207,0,19,1059,207,2659,195,149,60,2510,202,1275,203,238,92,1037,180,656,113,330,92,326,86,657,158,515,155,142,63,6981,206,54,47,6927,226,1028,191,0,19,1028,191,3105,217,45,45,3060,215,1244,159,9,14,1235,158,814,113,0,19,814,113,790,131,0,19,790,131
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",15788,261,1385,240,14403,340,7594,273,1337,236,6257,324,1595,216,50,51,1545,219,2981,251,204,113,2777,263,1583,234,265,105,1318,233,724,151,295,114,429,144,711,166,523,157,188,91,8194,259,48,45,8146,253,1644,230,0,23,1644,230,3083,235,0,23,3083,235,1546,187,19,29,1527,189,874,167,16,25,858,164,1047,181,13,22,1034,177
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",17219,254,1562,202,15657,297,7570,356,1440,203,6130,399,2060,427,14,23,2046,426,2395,246,308,129,2087,263,1214,185,177,83,1037,194,1056,131,414,96,642,130,845,154,527,123,318,106,9649,308,122,63,9527,316,2009,283,13,23,1996,283,3171,279,55,50,3116,278,1726,194,19,20,1707,198,1273,182,0,23,1273,182,1470,194,35,24,1435,199
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",47428,523,4152,366,43276,595,22853,474,3971,352,18882,529,6607,492,279,138,6328,505,9192,441,889,182,8303,453,3677,321,981,175,2696,297,1800,243,770,174,1030,182,1577,210,1052,154,525,152,24575,560,181,83,24394,557,5924,519,28,32,5896,515,9236,419,94,61,9142,420,3653,338,17,28,3636,336,2374,263,0,29,2374,263,3388,316,42,36,3346,314
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",6838,162,661,146,6177,184,3352,172,624,137,2728,186,482,130,26,28,456,126,1683,184,161,71,1522,192,688,133,142,61,546,129,338,98,162,68,176,73,161,64,133,59,28,32,3486,156,37,34,3449,157,541,132,8,16,533,131,1667,158,29,32,1638,158,776,190,0,17,776,190,334,130,0,17,334,130,168,76,0,17,168,76
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",7764,162,731,153,7033,216,3783,165,666,145,3117,186,672,167,0,19,672,167,1657,163,91,68,1566,169,720,135,97,55,623,129,411,105,223,83,188,80,323,93,255,92,68,38,3981,154,65,71,3916,177,729,119,0,19,729,119,1718,142,62,68,1656,146,725,138,0,19,725,138,317,88,0,19,317,88,492,115,3,7,489,112
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",3916,155,361,104,3555,173,1979,128,317,90,1662,139,408,142,0,17,408,142,817,130,48,39,769,138,433,96,84,54,349,103,137,59,40,33,97,58,184,58,145,50,39,37,1937,154,44,39,1893,159,416,131,0,17,416,131,807,124,18,21,789,124,299,133,14,22,285,133,267,72,12,19,255,72,148,61,0,17,148,61
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",39497,573,2841,306,36656,656,18239,465,2652,276,15587,523,5491,428,123,115,5368,428,6913,383,599,189,6314,409,2943,229,692,132,2251,198,1526,190,500,114,1026,158,1366,199,738,143,628,146,21258,567,189,108,21069,569,6141,485,23,44,6118,488,7667,462,107,89,7560,447,3438,293,25,29,3413,297,1755,209,20,21,1735,206,2257,233,14,21,2243,232
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",8726,288,787,157,7939,289,4058,286,765,155,3293,307,993,241,28,44,965,231,1827,259,172,87,1655,248,678,139,224,81,454,132,347,88,206,78,141,61,213,75,135,66,78,44,4668,208,22,27,4646,206,1075,178,0,19,1075,178,1740,197,9,14,1731,199,832,178,13,21,819,177,559,106,0,19,559,106,462,121,0,19,462,121
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",36178,358,3941,316,32237,478,19104,569,3798,299,15306,622,5588,510,112,68,5476,504,7951,502,881,154,7070,522,2674,266,967,187,1707,250,1623,186,899,149,724,144,1268,208,939,182,329,92,17074,465,143,63,16931,469,4368,407,16,21,4352,410,6339,321,90,54,6249,325,2482,242,20,22,2462,241,1911,187,5,9,1906,187,1974,250,12,17,1962,253
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",19516,281,1492,213,18024,325,9091,323,1394,194,7697,306,2018,269,73,46,1945,269,3530,257,149,77,3381,266,1750,209,252,75,1498,196,1024,146,435,122,589,130,769,130,485,107,284,96,10425,285,98,82,10327,295,2101,278,58,68,2043,265,3997,245,11,17,3986,243,1813,177,2,4,1811,177,1221,156,0,23,1221,156,1293,197,27,28,1266,194
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",25504,286,1995,232,23509,333,12132,326,1912,223,10220,328,2420,263,136,87,2284,258,5318,291,193,94,5125,288,2301,288,493,147,1808,253,1188,164,473,102,715,146,905,157,617,119,288,95,13372,305,83,53,13289,316,2204,302,0,26,2204,302,5779,245,64,46,5715,243,2568,249,13,20,2555,248,1368,171,0,26,1368,171,1453,187,6,12,1447,183
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",8629,146,795,158,7834,234,4165,173,788,156,3377,226,839,208,9,16,830,208,1844,170,212,86,1632,180,838,162,241,94,597,142,343,88,123,64,220,74,301,70,203,56,98,49,4464,143,7,13,4457,146,608,142,0,19,608,142,2024,172,7,13,2017,174,945,157,0,19,945,157,431,84,0,19,431,84,456,98,0,19,456,98
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",91958,989,3408,381,88550,951,43098,828,3121,344,39977,818,18810,770,243,105,18567,775,14180,534,735,178,13445,523,5283,424,766,162,4517,404,3047,244,688,162,2359,218,1778,197,689,160,1089,160,48860,755,287,100,48573,739,19813,705,72,54,19741,701,15987,505,150,74,15837,507,6278,383,51,48,6227,378,3624,288,3,7,3621,287,3158,258,11,17,3147,255
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",1692,94,128,33,1564,96,853,53,124,33,729,56,170,28,2,5,168,29,326,36,20,18,306,35,206,30,54,23,152,31,106,31,20,12,86,27,45,15,28,12,17,11,839,65,4,5,835,66,112,39,0,12,112,39,344,41,4,5,340,41,191,36,0,12,191,36,114,36,0,12,114,36,78,23,0,12,78,23
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",45867,431,4174,396,41693,585,22311,540,3802,339,18509,686,7750,456,238,122,7512,478,8053,460,888,198,7165,489,3320,264,822,179,2498,285,1730,213,932,163,798,155,1458,205,922,147,536,140,23556,591,372,130,23184,601,7646,516,82,93,7564,527,7836,338,166,91,7670,337,3767,310,53,47,3714,305,2211,209,41,37,2170,204,2096,239,30,25,2066,239
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",4642,119,448,104,4194,159,2210,112,448,104,1762,151,307,105,0,17,307,105,977,129,47,42,930,137,513,101,141,80,372,95,300,89,188,85,112,69,113,71,72,56,41,43,2432,109,0,17,2432,109,418,111,0,17,418,111,1125,140,0,17,1125,140,473,128,0,17,473,128,220,91,0,17,220,91,196,89,0,17,196,89
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",56107,688,3495,384,52612,682,25943,715,3283,370,22660,724,10614,689,427,152,10187,671,8256,447,691,160,7565,468,3618,314,788,180,2830,298,1800,226,533,141,1267,204,1655,212,844,146,811,161,30164,628,212,108,29952,635,11068,568,53,51,11015,565,9634,465,112,82,9522,464,4047,381,37,48,4010,384,2402,296,0,29,2402,296,3013,258,10,16,3003,259
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",24493,370,2460,279,22033,401,11277,325,2346,274,8931,327,2901,320,198,103,2703,311,4491,315,546,172,3945,292,1787,191,504,108,1283,177,1109,170,429,111,680,122,989,164,669,134,320,94,13216,333,114,65,13102,336,2671,274,37,42,2634,271,4806,332,11,17,4795,335,2366,227,23,28,2343,222,1419,170,0,26,1419,170,1954,218,43,36,1911,211
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",13976,318,1329,179,12647,370,6469,341,1298,176,5171,361,1783,269,107,97,1676,251,2288,213,163,77,2125,215,1129,192,400,109,729,171,640,166,225,104,415,151,629,135,403,121,226,97,7507,291,31,28,7476,290,1704,211,0,19,1704,211,2877,244,31,28,2846,242,1164,202,0,19,1164,202,826,159,0,19,826,159,936,166,0,19,936,166
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",15557,384,1728,329,13829,466,7593,373,1646,332,5947,370,1823,253,48,32,1775,247,2835,271,375,202,2460,266,1605,213,410,133,1195,193,590,144,273,100,317,104,740,149,540,129,200,93,7964,389,82,57,7882,396,1885,285,0,19,1885,285,2871,285,32,38,2839,294,1304,257,19,33,1285,252,835,168,0,19,835,168,1069,203,31,35,1038,206
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",17025,284,1463,162,15562,286,8069,226,1369,147,6700,209,1608,213,36,30,1572,207,3626,243,272,87,3354,232,1517,200,309,107,1208,168,723,113,288,78,435,95,595,97,464,87,131,58,8956,280,94,47,8862,277,1321,200,15,23,1306,204,4017,194,40,28,3977,192,1609,174,18,24,1591,167,918,127,0,23,918,127,1091,168,21,22,1070,171
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",33502,358,3438,329,30064,412,16008,365,3331,324,12677,389,3344,319,185,90,3159,302,6568,348,598,127,5970,337,2839,247,598,149,2241,259,1981,231,1002,206,979,176,1276,154,948,143,328,92,17494,408,107,51,17387,403,3392,339,11,17,3381,338,6524,334,54,45,6470,334,3220,228,9,14,3211,225,2114,200,0,26,2114,200,2244,276,33,28,2211,265
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",19453,399,1463,224,17990,394,9297,311,1430,222,7867,290,2044,257,36,38,2008,249,4141,246,244,108,3897,232,1449,234,273,131,1176,200,937,137,369,89,568,117,726,137,508,120,218,80,10156,314,33,27,10123,310,1800,284,0,23,1800,284,4422,217,18,22,4404,219,1654,205,5,8,1649,204,983,185,0,23,983,185,1297,179,10,15,1287,178
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",12489,195,1334,192,11155,258,7113,263,1282,181,5831,301,2146,251,13,22,2133,251,3089,260,347,99,2742,253,902,171,298,108,604,128,613,124,319,90,294,97,363,96,305,92,58,31,5376,240,52,38,5324,236,846,143,0,19,846,143,2324,162,38,31,2286,165,962,164,14,22,948,160,622,122,0,19,622,122,622,131,0,19,622,131
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",48844,444,3326,287,45518,489,22103,516,3249,278,18854,498,5851,426,135,75,5716,432,8342,402,427,113,7915,401,3723,274,530,103,3193,263,1928,208,686,127,1242,181,2259,237,1471,182,788,164,26741,442,77,45,26664,443,6245,420,5,9,6240,421,9542,398,33,25,9509,398,4266,268,9,14,4257,270,2319,236,0,29,2319,236,4369,330,30,30,4339,327
